facility_id,zipcode,program_type,facility_name,total_capacity,under5_capacity,preschool_capacity,school_age_capacity,children_capacity,latitude,longitude,m1_max_expand,m1_unit_cost,m2_max_expand,m2_tier1_cap,m2_tier2_cap,m2_tier3_cap,m2_ucost_t1,m2_ucost_t2,m2_ucost_t3
882466,10452,GFDC,"Astacio De Rodriguez, Catherine",16,12,0,4,12,40.841468,-73.913847,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
736108,11218,SACC,Woodmere Day Care Center Inc.,13,0,0,13,0,40.631467,-73.977107,15.6,1738.4615384615386,2.6,1.3,1.95,2.6,1738.4615384615386,1938.4615384615386,2538.4615384615386
391334,11692,GFDC,"Schooler, Deborah",14,12,0,2,12,40.590407,-73.788551,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
854082,10459,SACC,Police Athletic League,260,0,0,260,0,40.817224,-73.897428,240.0,276.9230769230769,52.0,26.0,39.0,52.0,276.9230769230769,476.9230769230769,1076.923076923077
183462,11203,GFDC,Zambo Childrens Development Center,16,12,0,4,12,40.649656,-73.935175,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
683420,10458,GFDC,"Guzman, Claudia",16,12,0,4,12,40.867935,-73.892547,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
374580,10452,GFDC,"Crespo, Miguelina",16,12,0,4,12,40.831614,-73.921635,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
359590,11369,GFDC,"My Small Angels Daycare 2, Corp",16,12,0,4,12,40.76079,-73.865331,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
73173,11206,SACC,Stagg Street Center for Children,22,0,0,22,0,40.709215,-73.947372,26.4,1109.090909090909,4.4,2.2,3.3,4.4,1109.090909090909,1309.090909090909,1909.090909090909
857791,10463,GFDC,RIVERDALE WONDERLAND DAYCARE CORP.,16,12,0,4,12,40.885226,-73.904494,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
848648,10310,GFDC,"Beam, Tracey Ann",16,12,0,4,12,40.632285,-74.118826,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
348885,11106,SACC,Jacob A. Riis Settlement House @ PS 166,216,0,0,216,0,40.757339,-73.926471,259.2,292.5925925925926,43.2,21.6,32.4,43.2,292.5925925925926,492.5925925925926,1092.5925925925926
470395,11235,GFDC,"Butterfly 1, Inc.",16,12,0,4,12,40.583993,-73.952815,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
882804,10452,GFDC,SANCHEZ G. CORP.,16,12,0,4,12,40.840834,-73.915176,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
280643,11423,GFDC,NAC CHRISTIAN GROUP FAMILY DAY CARE,10,10,0,0,10,40.709794,-73.764859,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
847573,10030,SACC,Young Excellence Society Inc.,50,0,0,50,0,40.815996,-73.94497,60.0,600.0,10.0,5.0,7.5,10.0,600.0,800.0,1400.0
748366,10309,SACC,"New York Center for Interpersonal Development, Inc.",122,0,0,122,0,40.541666,-74.218138,146.4,363.9344262295082,24.400000000000002,12.200000000000001,18.3,24.400000000000002,363.9344262295082,563.9344262295082,1163.9344262295083
837597,10001,SACC,I Have a Dream Foundation,84,0,0,84,0,40.748836,-73.99981,100.8,438.0952380952381,16.8,8.4,12.6,16.8,438.0952380952381,638.0952380952381,1238.095238095238
663091,10040,GFDC,"Ortiz, Fridelin",14,12,0,2,12,40.861838,-73.927969,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
874794,10467,GFDC,"Reyes, Alicia",16,12,0,4,12,40.877515,-73.88201,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
825716,10466,FDC,"Lloyd, Judith",8,6,0,2,6,40.885278,-73.852072,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
782903,10460,GFDC,"Sanchez, Claudia",10,10,0,0,10,40.844839,-73.882689,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
863025,11236,SACC,Stats Legacy Inc,80,0,0,80,0,40.641094,-73.898145,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
327715,11375,GFDC,"Fattakhova, Mira",16,12,0,4,12,40.735711,-73.852938,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
350876,10468,FDC,"Almonte, Maria",6,6,0,0,6,40.871241,-73.898752,7.199999999999999,3533.3333333333335,1.2000000000000002,0.6000000000000001,0.8999999999999999,1.2000000000000002,3533.3333333333335,3733.3333333333335,4333.333333333333
380479,11419,FDC,"Cheta, Durmatee",8,6,0,2,6,40.685015,-73.823362,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
872586,10025,FDC,"Cordova, Socorro",8,6,0,2,6,40.803345,-73.965097,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
747457,11238,GFDC,"Sugar Snap, LLC",16,12,0,4,12,40.684824,-73.961562,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
569517,10469,GFDC,"Watson, Patricia",16,12,0,4,12,40.880364,-73.849526,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
663199,10453,GFDC,"Miolan, Ingrid",16,12,0,4,12,40.857319,-73.901051,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
218090,10465,GFDC,"Dinardo, Anna",16,12,0,4,12,40.823717,-73.818666,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
790906,11235,SACC,"Steps to Success V, LLC",60,0,0,60,0,40.580546,-73.96593,72.0,533.3333333333334,12.0,6.0,9.0,12.0,533.3333333333334,733.3333333333334,1333.3333333333333
845466,10457,FDC,"Abreu, Xiomara",8,6,0,2,6,40.854172,-73.900434,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
118175,11215,SACC,Beansprouts,62,0,0,62,0,40.668804,-73.983502,74.39999999999999,522.5806451612904,12.4,6.2,9.299999999999999,12.4,522.5806451612904,722.5806451612904,1322.5806451612902
878046,11422,GFDC,"Ewola, Imuetinyan",16,12,0,4,12,40.666852,-73.734463,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
489165,11234,GFDC,"Jean, Marjorie",16,12,0,4,12,40.625378,-73.920589,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
50495,10467,FDC,"Anderson-Frye, Karen",8,6,0,2,6,40.861707,-73.863448,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
800709,11365,SACC,BPA of NY INC.,267,0,0,267,0,40.740697,-73.808758,233.0,274.9063670411985,53.400000000000006,26.700000000000003,40.05,53.400000000000006,274.9063670411985,474.9063670411985,1074.9063670411986
362595,10468,GFDC,"Nunez De Hernandez, Rafaela",12,10,0,2,10,40.870237,-73.899768,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
880325,11203,GFDC,REACH LEARNING LLC,16,12,0,4,12,40.65331,-73.926459,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
603426,10459,GFDC,Youth Success DayCare,16,12,0,4,12,40.831847,-73.895986,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
606328,11361,GFDC,Growing Brains Inc.,16,12,0,4,12,40.770135,-73.773849,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
230920,11435,SACC,Queens Community House,260,0,0,260,0,40.703812,-73.811993,240.0,276.9230769230769,52.0,26.0,39.0,52.0,276.9230769230769,476.9230769230769,1076.923076923077
665593,11210,GFDC,"Patrick- George, Debra",16,12,0,4,12,40.632746,-73.957515,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
120214,11210,GFDC,"Thomas, Lynette",16,12,0,4,12,40.632896,-73.941651,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
680477,10455,FDC,"Salvatierra, Mariana",8,6,0,2,6,40.816035,-73.907376,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
212911,10455,GFDC,"Lamboy, Bernadette",16,12,0,4,12,40.813027,-73.901705,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
379420,10302,GFDC,"Smith, Patrice",16,12,0,4,12,40.640109,-74.135627,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
767618,10453,GFDC,My Little House Corp,16,12,0,4,12,40.857319,-73.901051,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
812935,11233,SACC,Research Foundation of the CUNY @ NYCHA Saratoga Village,80,0,0,80,0,40.686178,-73.917285,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
139195,10029,SACC,The Children's Aid Society,199,0,0,199,0,40.78531,-73.941321,238.79999999999998,300.50251256281405,39.800000000000004,19.900000000000002,29.849999999999998,39.800000000000004,300.50251256281405,500.50251256281405,1100.502512562814
543420,10467,GFDC,Tiny Quarters Daycare,16,12,0,4,12,40.860186,-73.864816,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
650114,11236,FDC,T & S SMALL BLESSINGS DAYCARE LLC,8,6,0,2,6,40.632167,-73.8993,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
653844,10033,GFDC,"Garcia, Mallerlyn",16,12,0,4,12,40.850369,-73.939867,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
385789,10460,GFDC,LITTLE STAR DAYCARE I INC.,16,12,0,4,12,40.839549,-73.867099,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
844004,10465,GFDC,Kiddo's Club Daycare Inc,16,12,0,4,12,40.828826,-73.824784,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
863815,10452,GFDC,NEW START FAMILY GROUP DAY CARE LLC,16,12,0,4,12,40.838582,-73.925661,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
702707,10024,GFDC,"Distler, Maria",16,12,0,4,12,40.787222,-73.97354,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
227535,11210,GFDC,"Campbell, Susan",16,12,0,4,12,40.6281,-73.9467,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
675147,10472,GFDC,"Ettedgui, Mirla",16,12,0,4,12,40.829269,-73.881397,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
640154,10458,GFDC,"Santos, Kandys",16,12,0,4,12,40.852224,-73.885987,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
615697,11102,GFDC,"Lema, Gicela",16,12,0,4,12,40.770489,-73.931268,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
684285,10305,GFDC,Little Angels Child Care Inc,16,12,0,4,12,40.59674,-74.070921,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
882480,10459,GFDC,"Dalmasi Bonilla, Raisa",16,12,0,4,12,40.831422,-73.892071,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
838028,11231,GFDC,"Tic Tac Program, Inc.",16,12,0,4,12,40.674486,-73.998022,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
709788,11225,SACC,"New York Edge, Inc.",160,0,0,160,0,40.667074,-73.951143,192.0,325.0,32.0,16.0,24.0,32.0,325.0,525.0,1125.0
795812,10069,GFDC,"Riverside Daycare, Inc",16,12,0,4,12,40.7742,-73.9908,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
839631,11238,GFDC,Tiny Steps On Pacific Inc,16,12,0,4,12,40.679776,-73.962686,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
823379,10473,GFDC,BLOOMING CHILD FAMILY GROUP DAY CARE LLC,12,12,0,0,12,40.814971,-73.866622,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
694557,11417,SACC,South Asian Youth Action @ MS 202,260,0,0,260,0,40.670824,-73.845487,240.0,276.9230769230769,52.0,26.0,39.0,52.0,276.9230769230769,476.9230769230769,1076.923076923077
880446,10460,GFDC,EARLY STEPS KIDS DAYCARE LLC,16,12,0,4,12,40.846589,-73.885351,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
463666,11203,GFDC,"Sapphire's Daycare And After School Program, Inc.",16,12,0,4,12,40.652085,-73.937869,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
874914,10458,FDC,"Tejeda, Damaris",8,6,0,2,6,40.871521,-73.888089,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
795781,10472,GFDC,BEBO GROUP FAMILY DAYCARE CORP,16,12,0,4,12,40.824311,-73.88082,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
878445,10462,FDC,BABIS DAYCARE LLC,6,6,0,0,6,40.845852,-73.865193,7.199999999999999,3533.3333333333335,1.2000000000000002,0.6000000000000001,0.8999999999999999,1.2000000000000002,3533.3333333333335,3733.3333333333335,4333.333333333333
661425,11234,GFDC,Little Angels Academy Group Day Care,16,12,0,4,12,40.637469,-73.922253,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
804777,11201,SACC,Community Counseling and Mediation Services @ BHIS,182,0,0,182,0,40.685309,-73.993334,218.4,309.8901098901099,36.4,18.2,27.3,36.4,309.8901098901099,509.8901098901099,1109.89010989011
339144,11234,SACC,Bergen Beach Youth Org. @ PS 251,200,0,0,200,0,40.632703,-73.924262,240.0,300.0,40.0,20.0,30.0,40.0,300.0,500.0,1100.0
520607,10026,GFDC,"Carter-Mcfadden, Shonte",16,12,0,4,12,40.800639,-73.956057,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
685059,11219,GFDC,"FH SERVICES, INC.",16,12,0,4,12,40.634895,-73.996712,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
875795,11223,GFDC,"Lin, Ashley",16,12,0,4,12,40.600831,-73.976223,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
470323,10468,GFDC,"Campusano, Clara",16,12,0,4,12,40.864905,-73.90289,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
709709,10453,SACC,Girls Incorporated of New York City,120,0,0,120,0,40.848597,-73.908567,144.0,366.6666666666667,24.0,12.0,18.0,24.0,366.6666666666667,566.6666666666666,1166.6666666666667
726636,11205,FDC,"Mills- Fowler, Sheba",8,6,0,2,6,40.697198,-73.977255,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
115368,11212,GFDC,Creative Minds Family Day Care,16,12,0,4,12,40.660641,-73.912001,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
813459,11361,SACC,ASIAN AMERICAN COALITION FOR EDUCATION II INC.,320,0,0,320,0,40.75588,-73.772459,180.0,262.5,64.0,32.0,48.0,64.0,262.5,462.5,1062.5
733880,11422,GFDC,Little Foot Print of Joana Daycare Inc.,16,12,0,4,12,40.663877,-73.738387,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
641819,11421,GFDC,My Little Diamonds,16,12,0,4,12,40.690432,-73.854874,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
682013,11236,GFDC,Unique Group Family Daycare LLC.,16,12,0,4,12,40.637365,-73.913797,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
817984,11226,SACC,Research Foundation of the CUNY @ P.S. 6,285,0,0,285,0,40.648912,-73.956363,215.0,270.17543859649123,57.0,28.5,42.75,57.0,270.17543859649123,470.17543859649123,1070.1754385964912
135779,11212,GFDC,Dars Childcare Inc.,16,12,0,4,12,40.657164,-73.916837,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
134999,11210,GFDC,"GLORIA'S PETITE PUMKINS, INC",16,12,0,4,12,40.630949,-73.940482,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
512675,10453,GFDC,"Dennys Day Care, Inc",16,12,0,4,12,40.846759,-73.923743,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
669953,10453,GFDC,"Abreu, Magalis",14,12,0,2,12,40.858622,-73.905803,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
761930,10451,GFDC,"Paredes, Marisol",12,12,0,0,12,40.825904,-73.9229,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
73013,10452,SACC,Woodycrest Center For Human Development @ PS 126,244,0,0,244,0,40.836082,-73.928784,256.0,281.9672131147541,48.800000000000004,24.400000000000002,36.6,48.800000000000004,281.9672131147541,481.9672131147541,1081.967213114754
878935,10452,FDC,"Gonzalez De Luna, Miryan",8,6,0,2,6,40.839451,-73.926419,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
186523,10301,SACC,The Children's Aid Society @ I.S. 61 Life Designs Afterschool Program,130,0,0,130,0,40.634214,-74.097545,156.0,353.84615384615387,26.0,13.0,19.5,26.0,353.84615384615387,553.8461538461538,1153.8461538461538
741920,10038,SACC,"Manhattan Youth Recreation and Resources, Inc.",86,0,0,86,0,40.708788,-74.002278,103.2,432.5581395348837,17.2,8.6,12.9,17.2,432.5581395348837,632.5581395348837,1232.5581395348838
73114,11216,SACC,Salvation Army Bedford Community Center,100,0,0,100,0,40.690587,-73.950656,120.0,400.0,20.0,10.0,15.0,20.0,400.0,600.0,1200.0
498220,11236,GFDC,Tiny Feet Childcare,16,12,0,4,12,40.630572,-73.897537,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
775515,11366,GFDC,Nonna's Family Day Care,16,12,0,4,12,40.727691,-73.804498,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
281163,11368,GFDC,"Animas, Floriberta",16,12,0,4,12,40.753993,-73.868059,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
101510,10460,SACC,THE MARY MITCHILL FAMILY & YTH CTR,80,0,0,80,0,40.844797,-73.887251,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
855554,10468,GFDC,RAYITOS DE SOL FGDC CORP,16,12,0,4,12,40.859776,-73.907411,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
204151,11236,GFDC,V3 Child Development Inc,16,12,0,4,12,40.629631,-73.902715,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
120981,10002,SACC,Henry Street Settlement ASP @PS 20,306,0,0,306,0,40.72131,-73.986567,194.0,265.359477124183,61.2,30.6,45.9,61.2,265.359477124183,465.359477124183,1065.359477124183
349805,11104,GFDC,"Santana Maria, Floritza",10,10,0,0,10,40.741652,-73.926458,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
872882,10456,FDC,"Tunkara, Mamasa",8,6,0,2,6,40.835154,-73.905486,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
577641,11103,GFDC,"Espinoza Rosado, Wendy",10,10,0,0,10,40.765341,-73.909242,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
151224,10458,GFDC,"Contreras, Altagracia",16,12,0,4,12,40.863542,-73.89472,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
335483,10458,GFDC,"Taylor-Wilson, Lynette",16,12,0,4,12,40.865088,-73.891588,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
651687,10452,GFDC,"Gabin Henriquez, Maireny",16,12,0,4,12,40.83421,-73.921132,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
743958,10033,GFDC,"Valverde, Janeth",16,12,0,4,12,40.852326,-73.931737,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
579209,10458,GFDC,MY LITTLE DEREK DAY CARE LLC,16,12,0,4,12,40.870478,-73.889849,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
873653,10451,FDC,"Lennon, Thais",8,6,0,2,6,40.823305,-73.917641,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
879319,11206,GFDC,"Rosa Ubiera, Verenice",16,12,0,4,12,40.704209,-73.94027,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
642608,10451,GFDC,"Gil, Lucia",14,12,0,2,12,40.827983,-73.920398,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
686600,10305,GFDC,"New U  Tots,  INC",16,12,0,4,12,40.594479,-74.067422,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
874736,11232,SACC,"Center for Family Life in Sunset Park, Inc.",294,0,0,294,0,40.64617,-74.001798,206.0,268.02721088435374,58.800000000000004,29.400000000000002,44.1,58.800000000000004,268.02721088435374,468.02721088435374,1068.0272108843537
700840,10468,FDC,"Rivera, Giselle",8,6,0,2,6,40.871721,-73.899359,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
786945,11213,SACC,Xposure Foundation Inc.,57,0,0,57,0,40.6726,-73.928257,68.39999999999999,550.8771929824561,11.4,5.7,8.549999999999999,11.4,550.8771929824561,750.8771929824561,1350.877192982456
383087,11225,GFDC,"Koroma, Hawa",14,12,0,2,12,40.665786,-73.958547,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
810401,10458,GFDC,Miles Of Giggles Inc,16,12,0,4,12,40.867312,-73.885066,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
761308,10459,GFDC,Community Daycare Services Inc.,16,12,0,4,12,40.829893,-73.898116,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
646240,11412,FDC,"Thompson, Pamela",8,6,0,2,6,40.6958,-73.7617,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
467968,11417,GFDC,SMERF FAMILY DAY CARE,16,12,0,4,12,40.681173,-73.844189,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
875253,10455,GFDC,"MS. SYLVIA'S PRECIOUS MOMENTS, LLC",16,12,0,4,12,40.816224,-73.899505,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
388051,11691,GFDC,"Jones, Patricia",14,12,0,2,12,40.594938,-73.754993,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
845906,10451,SACC,BEANSTALK CHILD CARE ACADEMY,53,0,0,53,0,40.817779,-73.920839,63.599999999999994,577.3584905660377,10.600000000000001,5.300000000000001,7.949999999999999,10.600000000000001,577.3584905660377,777.3584905660377,1377.3584905660377
223312,11212,GFDC,"Spence, Orrett",16,12,0,4,12,40.660039,-73.911375,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
272103,11368,FDC,"Tejeda, Ruth",7,5,0,2,5,40.738955,-73.859007,8.4,3057.1428571428573,1.4000000000000001,0.7000000000000001,1.05,1.4000000000000001,3057.1428571428573,3257.1428571428573,3857.1428571428573
761961,11207,GFDC,"Mcaulay, Adina",16,12,0,4,12,40.673216,-73.892149,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
804642,10466,GFDC,Daycare of Modern Art Inc,16,12,0,4,12,40.890791,-73.86309,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
788446,10457,GFDC,"Vasquez, Maria",16,12,0,4,12,40.852495,-73.893618,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
828741,11208,GFDC,MUND0 DE COLORES CORP.,14,12,0,2,12,40.6815,-73.865764,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
743353,11378,SACC,Maspeth Town Hall @ PS 58,200,0,0,200,0,40.728777,-73.890321,240.0,300.0,40.0,20.0,30.0,40.0,300.0,500.0,1100.0
772352,11106,GFDC,"Tabares, Maria",16,12,0,4,12,40.7608,-73.9295,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
763710,10473,GFDC,"Duncan, Regina",14,12,0,2,12,40.821678,-73.85916,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
654100,10040,GFDC,Divino Nino Day Care,16,12,0,4,12,40.853804,-73.929245,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
763413,10469,GFDC,Let's Have Fun Corp,14,12,0,2,12,40.8702,-73.8495,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
73557,10002,SACC,The Chinese Methodist Center Corp.,141,0,0,141,0,40.712202,-73.996677,169.2,341.84397163120565,28.200000000000003,14.100000000000001,21.15,28.200000000000003,341.84397163120565,541.8439716312057,1141.8439716312057
534680,10452,GFDC,"Rivas, Saida",10,10,0,0,10,40.830935,-73.922774,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
70653,11205,FDC,"Tain, Janet",8,6,0,2,6,40.687769,-73.97291,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
546216,10452,GFDC,"Jimenez, Ana",16,12,0,4,12,40.838885,-73.918084,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
712458,10465,GFDC,"Katechis, Artiana",16,12,0,4,12,40.817887,-73.814729,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
709684,10465,SACC,The East Side House,80,0,0,80,0,40.827038,-73.818645,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
768279,10460,GFDC,"Solorzano, Cindy",12,12,0,0,12,40.834966,-73.885819,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
538389,10466,GFDC,Precious Jem Day Care and Pre-School,16,12,0,4,12,40.894136,-73.849592,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
731731,10306,GFDC,"Gyulbudaghyan, Alis",16,12,0,4,12,40.573923,-74.101734,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
