zipcode,total_gap,u5_gap,status,total_cost,expansion_cost,u5_equip_expansion,build_cost,u5_equip_new,slots_from_expansion,u5_from_expansion,slots_from_new,u5_from_new,new_small,new_medium,new_large,chosen_locations
11385,4316,3408,OPTIMAL,2242600.0,61800.0,20800.0,1840000.0,320000.0,208.0,208.0,6400.0,3200.0,0,0,16,"[{'location_id': 15100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69957037608401, 'longitude': -73.89693417964561}, {'location_id': 15101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.696038232250686, 'longitude': -73.90512766763267}, {'location_id': 15102, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69921989954087, 'longitude': -73.90005758243201}, {'location_id': 15104, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70160797116455, 'longitude': -73.9002737361354}, {'location_id': 15105, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70749783687366, 'longitude': -73.90312109498295}, {'location_id': 15106, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.712216790487936, 'longitude': -73.8915160906109}, {'location_id': 15159, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7029671576492, 'longitude': -73.88955301872294}, {'location_id': 15161, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69804664779171, 'longitude': -73.90075148140264}, {'location_id': 15167, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70624400850129, 'longitude': -73.90462306036288}, {'location_id': 15168, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.706363672163015, 'longitude': -73.89697014822876}, {'location_id': 15170, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71265078302546, 'longitude': -73.89749304962321}, {'location_id': 15172, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71145565116551, 'longitude': -73.89522610724909}, {'location_id': 15174, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71136641207754, 'longitude': -73.88970216054669}, {'location_id': 15178, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69848834140316, 'longitude': -73.89713034736491}, {'location_id': 15198, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.700555133536355, 'longitude': -73.89481485314361}, {'location_id': 15199, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70570521174529, 'longitude': -73.88739089730744}]"
11411,16,423,OPTIMAL,279791.7197,7491.72,2300.0,230000.0,40000.0,23.0,23.0,800.0,400.0,0,0,2,"[{'location_id': 15270, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69535465826763, 'longitude': -73.73173176111412}, {'location_id': 15299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.695264110375696, 'longitude': -73.74703689474644}]"
11412,898,989,OPTIMAL,675000.0,0.0,0.0,575000.0,100000.0,0.0,0.0,2000.0,1000.0,0,0,5,"[{'location_id': 15300, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70255458624715, 'longitude': -73.75385909618609}, {'location_id': 15302, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70319575620452, 'longitude': -73.76769421234306}, {'location_id': 15370, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69924977144196, 'longitude': -73.77068431922702}, {'location_id': 15394, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69320797160348, 'longitude': -73.77114877564946}, {'location_id': 15396, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68591654131069, 'longitude': -73.768656107767}]"
11413,619,860,OPTIMAL,562538.4615,16538.46,6000.0,460000.0,80000.0,60.0,60.0,1600.0,800.0,0,0,4,"[{'location_id': 15443, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.66197856545542, 'longitude': -73.74958803687899}, {'location_id': 15469, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65677666965607, 'longitude': -73.75537305019577}, {'location_id': 15498, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.667394200954426, 'longitude': -73.75987442526576}, {'location_id': 15499, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65974081427371, 'longitude': -73.7594972890423}]"
11414,839,1329,OPTIMAL,917540.0,29640.0,7900.0,755000.0,125000.0,79.0,79.0,2500.0,1250.0,1,0,6,"[{'location_id': 15500, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.663123455539385, 'longitude': -73.84130243479729}, {'location_id': 15501, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65498852204568, 'longitude': -73.85253578506716}, {'location_id': 15572, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65353887397514, 'longitude': -73.84228798715189}, {'location_id': 15574, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65697278126158, 'longitude': -73.85205124042947}, {'location_id': 15576, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65928931567861, 'longitude': -73.85260055948561}, {'location_id': 15585, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.65975872096802, 'longitude': -73.84700949240982}, {'location_id': 15598, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.66316350107513, 'longitude': -73.84703203067781}]"
11415,834,737,OPTIMAL,540000.0,0.0,0.0,460000.0,80000.0,0.0,0.0,1600.0,800.0,0,0,4,"[{'location_id': 15600, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70191429072157, 'longitude': -73.8259175062986}, {'location_id': 15669, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70909742928809, 'longitude': -73.83917537147428}, {'location_id': 15672, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70290723892629, 'longitude': -73.82005447937584}, {'location_id': 15699, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70103945026536, 'longitude': -73.82317003590092}]"
11416,1614,922,OPTIMAL,654163.3803,6963.38,2200.0,555000.0,90000.0,22.0,22.0,1800.0,900.0,0,1,4,"[{'location_id': 15700, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68214294809451, 'longitude': -73.84627283705531}, {'location_id': 15701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68884783424259, 'longitude': -73.8500011582122}, {'location_id': 15736, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68702507506461, 'longitude': -73.84533955014808}, {'location_id': 15765, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67985085901415, 'longitude': -73.84522665669333}, {'location_id': 15778, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.69000830274363, 'longitude': -73.84482136723183}]"
11417,1807,1115,OPTIMAL,778815.1515,27315.15,6500.0,640000.0,105000.0,65.0,65.0,2100.0,1050.0,1,0,5,"[{'location_id': 15800, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.66919622787826, 'longitude': -73.84295217020762}, {'location_id': 15801, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.675549352534915, 'longitude': -73.83631645869524}, {'location_id': 15833, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.670629427094546, 'longitude': -73.84982883686212}, {'location_id': 15849, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.671993619773815, 'longitude': -73.8442893771763}, {'location_id': 15898, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6751800341856, 'longitude': -73.83908056535249}, {'location_id': 15899, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67844001932236, 'longitude': -73.84227701104155}]"
11418,1272,1284,OPTIMAL,840993.1034,22593.1,8400.0,690000.0,120000.0,84.0,84.0,2400.0,1200.0,0,0,6,"[{'location_id': 15901, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69071797290138, 'longitude': -73.84196957200238}, {'location_id': 15945, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70471222225135, 'longitude': -73.84229577386496}, {'location_id': 15980, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68829525205567, 'longitude': -73.8429363073732}, {'location_id': 15995, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69961359422342, 'longitude': -73.82458062213875}, {'location_id': 15997, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69370579555989, 'longitude': -73.83699219207804}, {'location_id': 15998, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70699013562927, 'longitude': -73.8286735085769}]"
11419,1595,1029,OPTIMAL,685646.3087,7746.31,2900.0,575000.0,100000.0,29.0,29.0,2000.0,1000.0,0,0,5,"[{'location_id': 16000, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69119003587212, 'longitude': -73.81422529287086}, {'location_id': 16001, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68829319900514, 'longitude': -73.82321831815142}, {'location_id': 16050, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.680642622594554, 'longitude': -73.82292631702349}, {'location_id': 16053, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6882321010336, 'longitude': -73.81869043184321}, {'location_id': 16099, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69205548771834, 'longitude': -73.82515720210255}]"
11420,1101,1244,OPTIMAL,826760.9756,12360.98,4400.0,690000.0,120000.0,44.0,44.0,2400.0,1200.0,0,0,6,"[{'location_id': 16100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67946771743134, 'longitude': -73.81859223040198}, {'location_id': 16102, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.674377546598734, 'longitude': -73.82275171953864}, {'location_id': 16103, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67324727579572, 'longitude': -73.82890202749168}, {'location_id': 16197, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67478965508272, 'longitude': -73.81197710447817}, {'location_id': 16198, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67820504741901, 'longitude': -73.81782999325664}, {'location_id': 16199, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67064907815089, 'longitude': -73.8236897720534}]"
11421,1546,1180,OPTIMAL,810000.0,0.0,0.0,690000.0,120000.0,0.0,0.0,2400.0,1200.0,0,0,6,"[{'location_id': 16200, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69983518374519, 'longitude': -73.85427145026136}, {'location_id': 16252, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69381059360536, 'longitude': -73.85289786756087}, {'location_id': 16274, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.685491225352, 'longitude': -73.84858796768394}, {'location_id': 16275, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69582943806002, 'longitude': -73.86767955874846}, {'location_id': 16277, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.697231460412546, 'longitude': -73.86064068062186}, {'location_id': 16299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69608216621648, 'longitude': -73.85967705628168}]"
11422,802,376,OPTIMAL,270600.0,600.0,0.0,230000.0,40000.0,2.0,0.0,800.0,400.0,0,0,2,"[{'location_id': 16301, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65349711396688, 'longitude': -73.7447482485393}, {'location_id': 16398, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.66650446592472, 'longitude': -73.74362037221658}]"
11423,1290,692,OPTIMAL,501546.7626,22346.76,4200.0,410000.0,65000.0,42.0,42.0,1300.0,650.0,1,0,3,"[{'location_id': 16421, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.707736677344066, 'longitude': -73.75989152769773}, {'location_id': 16495, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71827040456681, 'longitude': -73.763671715286}, {'location_id': 16497, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71105611592469, 'longitude': -73.7741574375283}, {'location_id': 16499, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71605583833231, 'longitude': -73.76591441528784}]"
11426,125,782,OPTIMAL,540000.0,0.0,0.0,460000.0,80000.0,0.0,0.0,1600.0,800.0,0,0,4,"[{'location_id': 16500, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72676797633953, 'longitude': -73.73224689431242}, {'location_id': 16565, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73082754747971, 'longitude': -73.723241507742}, {'location_id': 16567, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.743173779810874, 'longitude': -73.71541523931279}, {'location_id': 16599, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.731338813396654, 'longitude': -73.72732545498413}]"
11427,979,1173,OPTIMAL,810000.0,0.0,0.0,690000.0,120000.0,0.0,0.0,2400.0,1200.0,0,0,6,"[{'location_id': 16600, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.720418815485345, 'longitude': -73.74647604889482}, {'location_id': 16601, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.729613979323176, 'longitude': -73.75844872647657}, {'location_id': 16671, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.737573366944545, 'longitude': -73.74672673708338}, {'location_id': 16674, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73352937914342, 'longitude': -73.74091733109012}, {'location_id': 16675, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.727555490824216, 'longitude': -73.75435986019002}, {'location_id': 16699, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7288862433434, 'longitude': -73.74440547859874}]"
11428,511,554,OPTIMAL,405000.0,0.0,0.0,345000.0,60000.0,0.0,0.0,1200.0,600.0,0,0,3,"[{'location_id': 16700, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.711679900049546, 'longitude': -73.73940766758116}, {'location_id': 16773, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.717102037428795, 'longitude': -73.74834665712396}, {'location_id': 16799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.720180087695816, 'longitude': -73.73941249547347}]"
11429,1154,508,OPTIMAL,405000.0,0.0,0.0,345000.0,60000.0,0.0,0.0,1200.0,600.0,0,0,3,"[{'location_id': 16827, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.710180834106026, 'longitude': -73.74849489532673}, {'location_id': 16877, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70969791852544, 'longitude': -73.7469538994058}, {'location_id': 16899, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70317820383293, 'longitude': -73.73325807933307}]"
11430,19,0,OPTIMAL,70000.0,0.0,0.0,65000.0,5000.0,0.0,0.0,100.0,50.0,1,0,0,"[{'location_id': 16999, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.64005226529984, 'longitude': -73.78380141010004}]"
